Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,NumberOfWindows,Claim,Occupancy_Period
1.0,1,V,N,O,R,1060.0,type3,greater than 5,0,114
1.0,1,V,N,O,R,2200.0,type3,greater than 5,0,93
0.99726776,0,V,N,O,R,350.0,type3,greater than 5,0,24
1.0,0,V,V,V,U,720.0,type3,no data,0,53
1.0,0,V,V,V,U,950.0,type3,no data,0,33
1.0,0,V,V,V,U,1830.0,type3,no data,0,53
1.0,0,V,V,V,U,800.0,type3,no data,0,54
1.0,0,V,V,V,U,810.0,type3,no data,0,32
1.0,0,V,V,V,U,810.0,type3,no data,0,33
1.0,0,V,V,V,U,1000.0,type3,no data,0,52
1.0,0,V,V,V,U,1000.0,type3,no data,0,54
1.0,0,V,V,V,U,1200.0,type3,no data,0,24
0.99726776,0,V,V,V,U,1200.0,type3,no data,1,28
1.0,0,V,V,V,U,850.0,type3,no data,0,53
1.0,0,V,V,V,U,1260.0,type2,no data,0,53
1.0,0,V,V,V,U,1260.0,type2,no data,1,54
1.0,0,V,V,V,U,1260.0,type2,no data,0,55
1.0,0,V,V,V,U,450.0,type2,no data,0,53
1.0,1,V,V,V,U,985.0,type3,no data,0,52
1.0,0,V,N,O,R,1700.0,type3,greater than 5,0,132
1.0,1,V,N,O,R,1100.0,type3,greater than 5,0,84
0.99726776,1,V,N,O,R,1100.0,type3,greater than 5,0,86
1.0,1,V,V,V,U,1260.0,type3,no data,0,54
1.0,0,V,N,O,R,327.0,type2,less than 5,0,73
0.084699454,0,N,V,V,U,450.0,type2,no data,0,52
1.0,0,N,V,V,U,677.0,type2,no data,0,53
1.0,0,V,V,V,U,1700.0,type2,no data,1,28
1.0,0,V,N,O,R,1600.0,type2,less than 5,1,16
1.0,0,V,N,O,R,1200.0,type2,less than 5,0,17
0.99726776,0,V,N,O,R,1200.0,type2,less than 5,0,18
1.0,0,V,N,O,R,480.0,type2,less than 5,0,13
1.0,0,V,N,O,R,1440.0,type2,less than 5,0,11
1.0,0,V,N,O,R,518.0,type2,less than 5,0,6
1.0,0,V,V,V,U,1900.0,type2,no data,1,24
1.0,0,N,V,V,U,660.0,type2,no data,0,32
1.0,0,V,N,O,R,200.0,type2,less than 5,0,43
1.0,1,V,N,O,R,480.0,type2,less than 5,0,116
0.915300546,0,V,N,O,R,815.0,type2,less than 5,0,212
1.0,0,V,N,O,R,815.0,type2,less than 5,0,214
1.0,0,V,V,V,U,460.0,type2,no data,0,34
1.0,1,V,N,O,R,980.0,type2,less than 5,1,15
1.0,1,V,N,O,R,1050.0,type2,less than 5,0,15
0.833333333,0,V,V,V,U,1100.0,type2,no data,0,24
1.0,0,V,N,O,R,695.0,type2,less than 5,0,93
1.0,0,V,N,O,R,500.0,type2,less than 5,1,42
0.767123288,0,V,N,O,R,500.0,type2,less than 5,0,43
1.0,0,V,V,V,U,575.0,type2,no data,0,52
1.0,0,V,V,V,U,575.0,type2,no data,1,55
1.0,0,V,N,O,R,190.0,type2,less than 5,0,113
1.0,0,N,V,V,U,1150.0,type2,no data,1,33
0.49726776,0,V,N,O,R,620.0,type2,less than 5,0,58
1.0,0,V,V,V,U,3350.0,type2,no data,0,25
1.0,0,N,V,V,U,540.0,type2,no data,0,52
0.0,0,V,N,O,R,950.0,type2,less than 5,0,92
1.0,0,V,N,O,R,702.0,type2,less than 5,0,105
1.0,1,V,N,O,R,2600.0,type2,greater than 5,0,30
1.0,0,V,N,O,R,500.0,type2,less than 5,1,1
0.747945205,0,V,N,O,R,500.0,type2,less than 5,0,2
1.0,0,N,V,V,U,1314.0,type2,no data,0,54
1.0,0,V,V,V,U,7073.0,type2,no data,1,34
0.769863014,0,V,V,V,U,480.0,type2,no data,1,53
1.0,0,V,V,V,U,2500.0,type2,no data,0,24
1.0,0,V,N,O,R,1352.0,type2,less than 5,0,114
1.0,0,V,N,O,R,1352.0,type2,less than 5,0,116
1.0,0,V,N,O,R,8800.0,type2,less than 5,0,10
1.0,0,V,N,O,R,600.0,type2,less than 5,0,109
1.0,1,V,N,O,R,1260.0,type2,greater than 5,1,104
1.0,0,V,V,V,U,610.0,type2,no data,0,52
1.0,0,V,V,V,U,400.0,type2,no data,0,52
1.0,0,N,V,V,U,620.0,type2,no data,0,52
1.0,0,V,V,V,U,2500.0,type2,no data,0,53
1.0,0,V,V,V,U,2500.0,type2,no data,0,55
1.0,0,V,N,O,R,650.0,type2,less than 5,0,55
1.0,0,V,N,O,R,600.0,type2,less than 5,0,214
0.164383562,0,V,N,O,R,500.0,type2,less than 5,0,78
0.967213115,0,V,N,O,R,5235.0,type2,less than 5,0,10
1.0,0,V,N,O,R,3400.0,type2,less than 5,0,40
1.0,0,V,V,V,U,746.0,type2,no data,0,34
1.0,0,V,N,O,R,2192.0,type2,less than 5,1,24
1.0,0,V,N,O,R,2192.0,type2,less than 5,0,27
1.0,0,V,V,V,U,1092.0,type2,no data,0,26
1.0,0,N,V,V,U,4900.0,type2,no data,1,25
1.0,0,N,V,V,U,3200.0,type2,no data,0,33
1.0,0,N,V,V,U,3200.0,type2,no data,0,35
1.0,0,V,N,O,R,11014.0,type2,less than 5,1,37
1.0,1,V,N,O,R,4830.0,type2,less than 5,0,27
0.219178082,1,V,N,O,R,4830.0,type2,less than 5,0,28
1.0,0,V,V,V,U,4918.0,type2,no data,1,35
1.0,0,V,V,V,U,5326.0,type2,no data,0,34
1.0,0,V,V,V,U,4119.0,type2,no data,1,24
1.0,0,V,V,V,U,7100.0,type2,no data,1,34
1.0,0,V,V,V,U,4429.0,type2,no data,1,33
1.0,0,V,V,V,U,2030.0,type2,no data,0,35
1.0,0,V,V,V,U,2461.0,type2,no data,1,33
1.0,0,V,V,V,U,244.0,type2,no data,0,33
1.0,0,V,V,V,U,5205.0,type2,no data,1,34
1.0,0,V,V,V,U,4590.0,type2,no data,0,34
1.0,0,V,V,V,U,3346.0,type2,no data,0,36
0.915300546,0,V,V,V,U,750.0,type2,no data,0,32
1.0,0,V,N,O,R,3200.0,type2,less than 5,1,17
1.0,0,V,V,V,U,1600.0,type2,no data,0,27
1.0,0,V,V,V,U,7100.0,type2,no data,1,32
1.0,0,V,V,V,U,7100.0,type2,no data,1,33
1.0,0,V,V,V,U,7100.0,type2,no data,1,34
1.0,1,V,V,V,U,4480.0,type2,no data,0,34
1.0,0,V,N,O,R,393.0,type2,less than 5,0,60
0.99726776,0,V,N,O,R,800.0,type2,less than 5,0,21
1.0,0,V,V,V,U,1700.0,type2,no data,0,27
1.0,0,N,V,V,U,1280.0,type2,no data,0,26
1.0,0,V,N,O,R,1057.0,type2,less than 5,0,12
1.0,0,V,V,V,U,1810.0,type2,no data,0,55
1.0,0,V,N,O,R,730.0,type2,less than 5,0,2
1.0,0,V,N,O,R,380.0,type2,less than 5,0,112
0.527322404,1,V,V,V,U,340.0,type2,no data,0,32
1.0,1,V,N,O,R,880.0,type2,less than 5,0,183
1.0,1,V,V,V,U,150.0,type2,no data,0,53
0.361643836,1,V,V,V,U,470.0,type2,no data,0,53
1.0,1,V,V,V,U,228.0,type2,no data,0,52
1.0,0,V,N,O,R,4846.0,type2,greater than 5,1,9
0.747945205,0,V,N,O,R,4846.0,type2,greater than 5,1,10
0.0,0,V,V,V,U,550.0,type2,no data,1,54
0.328767123,0,N,V,V,U,2127.0,type2,no data,0,54
1.0,1,N,V,V,U,568.0,type2,no data,1,54
1.0,1,V,N,O,R,853.0,type2,less than 5,0,114
1.0,0,V,N,O,R,1080.0,type2,greater than 5,0,53
1.0,0,V,N,O,R,1080.0,type2,greater than 5,0,56
1.0,0,V,N,O,R,1220.0,type2,less than 5,0,61
1.0,0,V,N,O,R,1390.0,type2,less than 5,0,2
1.0,0,V,V,V,U,440.0,type2,no data,0,52
1.0,0,V,V,V,U,750.0,type2,no data,0,54
1.0,0,V,V,V,U,850.0,type2,no data,0,52
1.0,0,V,V,V,U,850.0,type2,no data,0,54
1.0,0,V,V,V,U,501.0,type2,no data,0,52
1.0,0,V,V,V,U,1151.0,type2,no data,0,33
1.0,0,V,V,V,U,3186.0,type2,no data,0,52
0.2,0,V,V,V,U,3186.0,type2,no data,0,53
1.0,0,V,V,V,U,520.0,type2,no data,0,27
1.0,0,N,V,V,U,398.0,type2,no data,0,53
0.084699454,0,N,V,V,U,2240.0,type2,no data,0,52
0.961748634,1,V,V,V,U,570.0,type2,no data,0,52
1.0,0,V,N,O,R,2785.0,type2,less than 5,1,9
1.0,0,V,N,O,R,3668.0,type2,less than 5,0,8
0.846994536,0,V,N,O,R,440.0,type2,less than 5,0,416
1.0,0,N,V,V,U,650.0,type2,no data,1,26
1.0,0,V,V,V,U,284.0,type2,no data,1,55
1.0,0,V,N,O,R,3100.0,type2,greater than 5,0,32
1.0,1,V,V,V,U,285.0,type2,no data,0,54
1.0,1,V,V,V,U,285.0,type2,no data,0,55
0.99726776,0,V,N,O,R,11900.0,type2,greater than 10,1,46
1.0,1,V,V,V,U,1579.0,type2,no data,1,24
1.0,1,V,N,O,R,6890.0,type2,greater than 5,1,39
1.0,0,V,V,V,U,720.0,type2,no data,0,54
1.0,1,V,N,O,R,2950.0,type2,less than 5,0,3
1.0,1,N,V,V,U,3947.0,type2,no data,0,24
1.0,1,N,V,V,U,3947.0,type2,no data,1,26
1.0,1,V,V,V,U,250.0,type2,no data,0,52
1.0,0,V,N,O,R,4953.0,type2,less than 5,1,16
0.967213115,1,V,N,O,R,8382.0,type2,less than 5,0,4
0.300546448,1,V,N,O,R,2414.0,type2,less than 5,0,0
1.0,1,V,N,O,R,2414.0,type2,less than 5,0,2
0.836065574,0,V,N,O,R,3728.0,type2,less than 5,1,32
1.0,1,V,N,O,R,6036.0,type2,less than 5,0,1
1.0,0,V,N,O,R,810.0,type2,less than 5,0,52
1.0,0,V,N,O,R,2400.0,type2,greater than 5,0,23
1.0,0,N,V,V,U,1465.0,type2,no data,1,53
0.74863388,0,V,V,V,U,1032.0,type2,no data,0,52
1.0,1,V,V,V,U,642.0,type2,no data,0,52
1.0,1,V,V,V,U,642.0,type2,no data,0,54
1.0,1,V,V,V,U,605.0,type2,no data,0,53
1.0,1,V,V,V,U,1105.0,type2,no data,0,53
1.0,1,V,V,V,U,160.0,type2,no data,0,53
1.0,1,V,N,O,R,12473.0,type2,greater than 10,0,53
1.0,1,V,N,O,R,253.0,type2,less than 5,0,32
0.284931507,1,V,N,O,R,234.0,type2,less than 5,0,3
0.98630137,1,V,N,O,R,3933.0,type2,greater than 5,0,6
0.967213115,1,V,N,O,R,3933.0,type2,greater than 5,0,7
1.0,1,V,N,O,R,480.0,type2,less than 5,0,43
1.0,1,V,N,O,R,5200.0,type2,greater than 5,1,34
1.0,0,V,V,V,U,644.0,type2,no data,0,55
1.0,0,V,N,O,R,550.0,type2,less than 5,0,85
0.99726776,0,V,N,O,R,550.0,type2,less than 5,0,86
1.0,1,V,V,V,U,330.0,type2,no data,0,53
1.0,0,V,N,O,R,960.0,type2,less than 5,0,35
1.0,1,V,N,O,R,5833.0,type2,less than 5,0,2
0.983561644,1,V,N,O,R,5833.0,type2,less than 5,1,3
1.0,0,N,V,V,U,19495.0,type2,no data,1,33
0.580821918,0,N,V,V,U,3600.0,type2,no data,1,25
0.99726776,1,V,N,O,R,1128.0,type2,less than 5,0,23
0.838797814,0,V,V,V,U,1360.0,type2,no data,0,52
1.0,0,V,V,V,U,580.0,type2,no data,0,52
1.0,0,V,V,V,U,580.0,type2,no data,0,53
1.0,0,V,V,V,U,580.0,type2,no data,0,54
1.0,0,N,V,V,U,2478.0,type2,no data,1,25
1.0,1,V,V,V,U,2400.0,type2,no data,0,52
1.0,0,N,V,V,U,2100.0,type2,no data,1,52
1.0,0,N,V,V,U,467.0,type2,no data,1,52
0.15890411,0,N,V,V,U,467.0,type2,no data,1,54
1.0,1,V,V,V,U,260.0,type2,no data,0,52
0.534246575,0,V,N,O,R,390.0,type2,less than 5,0,63
1.0,1,V,N,O,R,255.0,type2,less than 5,0,112
1.0,1,V,V,V,U,110.0,type2,no data,0,53
1.0,0,V,N,O,R,10600.0,type2,greater than 5,1,27
1.0,0,V,N,O,R,10600.0,type2,greater than 5,0,29
1.0,0,V,V,V,U,1200.0,type2,no data,0,52
1.0,0,V,V,V,U,1200.0,type2,no data,0,53
1.0,1,V,N,O,R,1975.0,type2,greater than 5,0,55
1.0,1,V,N,O,R,1975.0,type2,greater than 5,0,56
1.0,1,V,N,O,R,2050.0,type2,greater than 5,0,92
1.0,1,V,V,V,U,1290.0,type2,no data,0,55
0.745205479,1,V,N,O,R,1799.0,type2,greater than 5,1,9
1.0,0,V,N,O,R,450.0,type2,less than 5,0,46
1.0,1,V,N,O,R,872.0,type2,less than 5,0,65
1.0,1,V,V,V,U,473.0,type2,no data,0,55
1.0,1,V,V,V,U,473.0,type2,no data,1,56
1.0,0,N,V,V,U,500.0,type2,no data,0,52
0.495890411,0,N,V,V,U,1740.0,type2,no data,1,34
0.164383562,0,V,V,V,U,495.0,type1,no data,0,53
1.0,0,V,N,O,R,636.0,type1,less than 5,0,63
1.0,0,V,V,V,U,608.0,type1,no data,0,52
0.994535519,0,V,N,O,R,2752.0,type1,less than 5,0,68
1.0,0,N,V,V,U,1250.0,type1,no data,0,52
1.0,0,N,V,V,U,1250.0,type1,no data,0,53
1.0,0,N,V,V,U,1250.0,type1,no data,1,54
1.0,0,V,V,V,U,1200.0,type1,no data,0,52
1.0,0,V,V,V,U,1900.0,type1,no data,0,52
1.0,0,N,V,V,U,132.0,type1,no data,0,53
1.0,0,N,V,V,U,4260.0,type1,no data,1,32
1.0,0,N,V,V,U,970.0,type1,no data,0,32
1.0,0,V,V,V,U,2940.0,type1,no data,0,32
0.657534247,0,V,N,O,R,170.0,type1,less than 5,0,115
1.0,0,V,N,O,R,530.0,type1,less than 5,0,3
1.0,0,V,N,O,R,530.0,type1,less than 5,0,5
0.99726776,0,N,V,V,U,2120.0,type1,no data,0,36
1.0,0,N,V,V,U,2210.0,type1,no data,0,35
0.99726776,0,V,V,V,U,2140.0,type1,no data,1,36
1.0,0,V,V,V,U,1016.0,type1,no data,0,33
1.0,1,V,N,O,R,436.0,type1,less than 5,0,62
1.0,0,V,V,V,U,450.0,type1,no data,0,26
1.0,0,V,V,V,U,500.0,type1,no data,0,53
1.0,0,V,N,O,R,568.0,type1,less than 5,0,41
1.0,0,V,N,O,R,568.0,type1,less than 5,0,42
1.0,0,V,N,O,R,2310.0,type1,greater than 5,0,4
0.890710383,0,V,N,O,R,3700.0,type1,greater than 5,1,9
1.0,0,N,V,V,U,900.0,type1,no data,1,56
1.0,0,V,V,V,U,3100.0,type1,no data,0,25
1.0,0,V,V,V,U,3100.0,type1,no data,0,27
1.0,0,V,N,O,R,3000.0,type1,greater than 5,1,30
1.0,0,V,N,O,R,760.0,type1,less than 5,0,44
1.0,1,V,N,O,R,211.0,type1,less than 5,1,93
1.0,1,V,N,O,R,1200.0,type1,less than 5,0,55
1.0,0,V,V,V,U,1129.0,type1,no data,0,53
1.0,1,V,N,O,R,6025.0,type1,greater than 5,0,5
1.0,0,V,V,V,U,230.0,type1,no data,0,32
1.0,0,V,N,O,R,2850.0,type1,greater than 10,0,54
0.99726776,0,V,N,O,R,2850.0,type1,greater than 10,0,56
1.0,0,N,V,V,U,2555.0,type1,no data,0,52
1.0,0,N,V,V,U,2555.0,type1,no data,0,53
0.00273224,0,V,N,O,R,4760.0,type1,greater than 5,0,36
1.0,0,N,V,V,U,2075.0,type1,no data,0,28
1.0,0,V,V,V,U,450.0,type1,no data,0,52
0.99726776,0,V,V,V,U,1010.0,type1,no data,1,56
1.0,0,V,V,V,U,1121.0,type1,no data,0,25
1.0,0,V,V,V,U,3564.0,type1,no data,1,25
1.0,0,V,V,V,U,3000.0,type1,no data,1,24
1.0,0,V,V,V,U,3000.0,type1,no data,1,27
1.0,0,N,V,V,U,1332.0,type1,no data,1,27
1.0,0,V,V,V,U,400.0,type1,no data,0,32
1.0,0,V,V,V,U,1922.0,type1,no data,0,28
1.0,0,N,V,V,U,215.0,type1,no data,0,52
0.805479452,0,N,V,V,U,215.0,type1,no data,0,53
0.99726776,0,V,N,O,R,2417.0,type1,less than 5,0,23
0.99726776,0,V,V,V,U,600.0,type1,no data,0,28
1.0,0,V,V,V,U,1387.0,type1,no data,1,24
1.0,0,V,N,O,R,290.0,type1,less than 5,0,55
1.0,0,V,N,O,R,290.0,type1,less than 5,0,56
0.975342466,0,V,N,O,R,490.0,type1,less than 5,0,56
1.0,0,V,N,O,R,2056.0,type1,greater than 5,0,9
1.0,0,V,V,V,U,550.0,type1,no data,0,27
1.0,0,V,V,V,U,3280.0,type1,no data,0,25
1.0,0,N,V,V,U,611.0,type1,no data,0,33
0.545205479,0,V,V,V,U,216.0,type1,no data,0,26
0.545205479,0,V,V,V,U,2220.0,type1,no data,0,26
1.0,0,V,V,V,U,1962.0,type1,no data,1,25
0.545205479,0,V,V,V,U,227.0,type1,no data,0,26
1.0,1,V,N,O,R,8500.0,type1,less than 5,0,8
0.917808219,0,V,N,O,R,462.0,type1,less than 5,0,35
1.0,1,V,N,O,R,1912.0,type1,greater than 5,0,6
1.0,0,V,N,O,R,5331.0,type1,greater than 5,1,12
1.0,0,V,N,O,R,5331.0,type1,greater than 5,0,13
1.0,0,V,V,V,U,4903.0,type1,no data,0,36
1.0,0,V,V,V,U,4903.0,type1,no data,0,34
0.0,0,V,V,V,U,369.0,type1,no data,0,33
0.0,0,V,V,V,U,323.0,type1,no data,0,33
1.0,0,N,V,V,U,1430.0,type1,no data,0,56
1.0,0,V,V,V,U,3490.0,type1,no data,0,55
1.0,0,V,N,O,R,7678.0,type1,greater than 5,1,19
1.0,0,V,N,O,R,7678.0,type1,greater than 5,0,22
1.0,0,N,V,V,U,635.0,type1,no data,0,54
1.0,0,N,V,V,U,2478.0,type1,no data,0,55
0.994535519,0,N,V,V,U,2478.0,type1,no data,1,56
1.0,0,V,N,O,R,160.0,type1,less than 5,0,6
1.0,0,V,N,O,R,745.0,type1,less than 5,1,4
0.99726776,0,N,V,V,U,1468.0,type1,no data,0,28
0.953424658,1,N,V,V,U,1180.0,type1,no data,0,53
1.0,0,V,N,O,R,3826.0,type1,greater than 5,0,7
1.0,1,N,V,V,U,1300.0,type1,no data,0,25
1.0,1,N,V,V,U,1300.0,type1,no data,0,26
1.0,1,V,V,V,U,3858.0,type1,no data,0,52
0.74863388,1,V,V,V,U,1914.0,type1,no data,0,52
1.0,1,V,N,O,R,1332.0,type1,less than 5,1,9
1.0,0,N,V,V,U,10648.0,type1,no data,1,26
1.0,0,N,V,V,U,10648.0,type1,no data,1,27
1.0,0,V,V,V,U,2500.0,type1,no data,1,53
1.0,0,V,V,V,U,2250.0,type1,no data,0,24
1.0,0,V,V,V,U,2250.0,type1,no data,0,25
1.0,0,N,V,V,U,2000.0,type1,no data,0,35
1.0,1,V,V,V,U,850.0,type1,no data,0,53
1.0,0,V,V,V,U,975.0,type1,no data,0,54
0.99726776,0,V,N,O,R,840.0,type1,less than 5,0,32
0.665753425,0,N,V,V,U,2250.0,type1,no data,0,26
1.0,0,N,V,V,U,306.0,type1,no data,0,52
1.0,0,V,N,O,R,732.0,type1,less than 5,0,48
1.0,1,V,N,O,R,6700.0,type1,greater than 5,0,2
0.99726776,1,V,N,O,R,6700.0,type1,greater than 5,0,5
1.0,1,V,N,O,R,620.0,type1,less than 5,0,85
0.709589041,0,V,N,O,R,905.0,type1,less than 5,0,0
1.0,1,V,N,O,R,1846.0,type1,greater than 5,0,51
1.0,1,V,N,O,R,1846.0,type1,greater than 5,0,52
1.0,0,V,V,V,U,800.0,type1,no data,0,54
1.0,1,V,N,O,R,4895.0,type1,greater than 5,1,32
1.0,0,V,V,V,U,3767.0,type1,no data,0,32
1.0,0,V,V,V,U,7823.0,type1,no data,0,33
1.0,0,V,N,O,R,765.0,type1,less than 5,0,163
1.0,0,V,N,O,R,765.0,type1,less than 5,0,165
0.99726776,0,V,N,O,R,9432.0,type1,greater than 5,1,56
0.510928962,0,V,N,O,R,500.0,type1,less than 5,0,66
1.0,1,V,N,O,R,1836.0,type1,less than 5,0,17
1.0,0,N,V,V,U,1600.0,type1,no data,1,55
0.99726776,0,N,V,V,U,3011.0,type1,no data,0,28
1.0,0,N,V,V,U,6850.0,type1,no data,0,25
1.0,0,N,V,V,U,6800.0,type1,no data,1,27
1.0,0,N,V,V,U,4300.0,type1,no data,1,25
0.99726776,0,N,V,V,U,4300.0,type1,no data,0,28
1.0,1,V,N,O,R,3245.0,type1,greater than 5,0,7
1.0,1,V,N,O,R,4395.0,type1,greater than 5,0,6
1.0,0,V,N,O,R,4172.0,type1,less than 5,0,25
1.0,0,V,N,O,R,3018.0,type1,greater than 5,1,56
1.0,0,V,N,O,R,352.0,type1,less than 5,1,12
1.0,0,V,N,O,R,4251.0,type1,greater than 5,0,6
1.0,0,V,N,O,R,500.0,type1,greater than 5,0,89
0.879781421,0,V,N,O,R,5640.0,type1,greater than 5,0,0
1.0,0,V,N,O,R,5640.0,type1,greater than 5,0,3
1.0,0,V,N,O,R,2220.0,type1,less than 5,1,1
1.0,0,V,V,V,U,2913.0,type1,no data,0,25
0.99726776,0,V,N,O,R,3550.0,type1,greater than 5,0,51
1.0,0,V,N,O,R,1000.0,type1,less than 5,0,33
1.0,1,V,N,O,R,2658.0,type1,greater than 5,0,7
0.99726776,1,V,N,O,R,2658.0,type1,greater than 5,0,10
1.0,0,V,N,O,R,2450.0,type1,less than 5,0,5
1.0,1,V,N,O,R,5140.0,type1,less than 5,0,8
1.0,0,V,N,O,R,2143.0,type1,less than 5,0,13
1.0,0,V,N,O,R,1540.0,type1,less than 5,0,3
1.0,0,V,N,O,R,1540.0,type1,less than 5,0,5
0.99726776,0,V,N,O,R,1540.0,type1,less than 5,1,7
0.99726776,0,N,V,V,U,1100.0,type1,no data,0,28
1.0,1,V,N,O,R,3992.0,type1,less than 5,0,36
1.0,0,V,N,O,R,3000.0,type1,less than 5,0,4
1.0,0,N,V,V,U,3142.0,type1,no data,0,24
1.0,0,N,V,V,U,3142.0,type1,no data,0,26
1.0,1,V,N,O,R,1932.0,type1,less than 5,0,8
1.0,1,V,N,O,R,1932.0,type1,less than 5,0,9
1.0,1,N,V,V,U,1800.0,type1,no data,0,26
1.0,1,N,V,V,U,1800.0,type1,no data,0,27
1.0,0,V,V,V,U,725.0,type1,no data,0,52
1.0,0,V,N,O,R,1025.0,type1,greater than 5,0,55
1.0,0,V,V,V,U,1092.0,type1,no data,0,53
1.0,0,V,V,V,U,1092.0,type1,no data,0,54
1.0,0,N,V,V,U,954.0,type1,no data,0,26
1.0,0,N,V,V,U,940.0,type1,no data,0,24
1.0,0,N,V,V,U,940.0,type1,no data,0,27
1.0,1,V,N,O,R,1025.0,type1,greater than 5,1,1
1.0,0,V,N,O,R,350.0,type1,less than 5,0,62
1.0,0,V,N,O,R,350.0,type1,less than 5,0,64
1.0,0,V,N,O,R,520.0,type1,less than 5,0,47
1.0,0,V,N,O,R,448.0,type1,less than 5,0,59
1.0,0,V,N,O,R,448.0,type1,less than 5,0,60
0.049180328,0,V,N,O,R,2690.0,type1,less than 5,0,0
1.0,0,V,N,O,R,3020.0,type1,greater than 5,0,51
1.0,0,V,V,V,U,5214.0,type1,no data,0,34
1.0,0,V,V,V,U,5214.0,type1,no data,0,35
1.0,0,V,V,V,U,1320.0,type1,no data,0,25
0.747945205,0,V,V,V,U,5800.0,type1,no data,0,26
1.0,0,V,V,V,U,1062.0,type1,no data,0,25
1.0,1,V,N,O,R,2080.0,type1,less than 5,0,34
1.0,0,V,V,V,U,1250.0,type1,no data,0,25
0.99726776,0,N,V,V,U,2000.0,type1,no data,0,36
1.0,1,V,N,O,R,2073.0,type1,less than 5,0,22
1.0,1,V,N,O,R,2073.0,type1,less than 5,0,24
0.046448087,0,V,N,O,R,4100.0,type1,less than 5,0,0
0.797814208,1,V,N,O,R,600.0,type1,less than 5,0,32
1.0,1,V,N,O,R,1190.0,type1,less than 5,0,37
1.0,1,V,N,O,R,1100.0,type1,less than 5,0,38
1.0,0,N,V,V,U,850.0,type1,no data,1,33
1.0,1,V,V,V,U,3335.0,type1,no data,1,34
1.0,0,V,V,V,U,1000.0,type1,no data,0,54
1.0,0,N,V,V,U,1302.0,type1,no data,0,27
1.0,0,V,V,V,U,4858.0,type1,no data,1,24
1.0,1,N,V,V,U,520.0,type1,no data,0,34
1.0,1,N,V,V,U,520.0,type1,no data,0,35
1.0,1,V,N,O,R,2200.0,type1,greater than 5,0,33
1.0,0,V,N,O,R,300.0,type1,less than 5,0,51
1.0,1,V,N,O,R,6950.0,type1,less than 5,0,2
0.99726776,1,V,N,O,R,6950.0,type1,less than 5,1,6
0.666666667,0,N,V,V,U,4979.0,type1,no data,1,32
1.0,0,V,V,V,U,2733.0,type1,no data,0,32
1.0,0,V,V,V,U,1862.0,type1,no data,0,32
1.0,0,V,N,O,R,5900.0,type1,less than 5,1,8
1.0,0,V,V,V,U,724.0,type1,no data,0,27
1.0,0,V,N,O,R,421.0,type1,less than 5,0,40
1.0,0,V,N,O,R,830.0,type1,less than 5,0,5
1.0,0,N,V,V,U,607.0,type1,no data,0,24
1.0,0,V,N,O,R,1920.0,type1,less than 5,0,7
1.0,1,V,N,O,R,305.0,type1,less than 5,0,13
1.0,0,N,V,V,U,5022.0,type1,no data,1,24
0.99726776,0,V,N,O,R,3989.0,type1,greater than 5,0,15
1.0,0,V,V,V,U,700.0,type1,no data,0,32
1.0,0,V,V,V,U,1589.0,type1,no data,0,25
1.0,0,V,V,V,U,1589.0,type1,no data,0,26
0.99726776,0,V,N,O,R,2000.0,type1,less than 5,0,9
1.0,0,V,N,O,R,750.0,type1,less than 5,0,48
1.0,0,V,N,O,R,5013.0,type1,greater than 5,0,42
0.99726776,0,V,N,O,R,5013.0,type1,greater than 5,0,46
1.0,0,V,N,O,R,6000.0,type1,greater than 5,0,4
1.0,0,N,V,V,U,797.0,type1,no data,0,54
1.0,0,V,V,V,U,1002.0,type1,no data,0,34
0.99726776,0,V,V,V,U,1002.0,type1,no data,0,36
1.0,0,V,N,O,R,2100.0,type1,less than 5,0,11
0.99726776,0,V,N,O,R,2100.0,type1,less than 5,0,14
1.0,0,V,V,V,U,2100.0,type1,no data,0,24
0.246575342,0,V,N,O,R,500.0,type1,less than 5,0,18
1.0,0,N,V,V,U,750.0,type1,no data,0,54
1.0,0,V,N,O,R,1887.0,type1,less than 5,1,12
1.0,0,V,V,V,U,2250.0,type1,no data,0,24
1.0,0,N,V,V,U,841.0,type1,no data,0,56
1.0,0,N,V,V,U,841.0,type1,no data,0,53
1.0,0,N,V,V,U,746.0,type1,no data,0,52
1.0,0,N,V,V,U,500.0,type1,no data,0,32
1.0,0,N,V,V,U,500.0,type1,no data,0,34
1.0,1,N,V,V,U,1430.0,type1,no data,0,32
0.99726776,1,N,V,V,U,1430.0,type1,no data,0,36
1.0,0,V,N,O,R,6203.0,type1,greater than 5,0,23
1.0,0,V,V,V,U,356.0,type1,no data,0,35
1.0,0,V,N,O,R,484.0,type1,less than 5,0,62
1.0,0,V,N,O,R,517.0,type1,less than 5,0,87
1.0,0,V,V,V,U,360.0,type1,no data,0,52
1.0,0,V,V,V,U,360.0,type1,no data,0,54
0.99726776,0,V,N,O,R,575.0,type1,less than 5,0,54
1.0,0,V,N,O,R,3674.0,type1,greater than 5,0,30
1.0,0,V,N,O,R,3674.0,type1,greater than 5,0,33
0.99726776,0,V,V,V,U,540.0,type1,no data,0,56
1.0,0,V,N,O,R,350.0,type1,less than 5,0,52
1.0,0,V,N,O,R,350.0,type1,less than 5,0,54
1.0,0,V,N,O,R,2600.0,type1,greater than 5,0,48
